Source,Target,Type,Time
959,8480,Directed,64082
4550,9068,Directed,64083
2836,8941,Directed,64084
2921,8948,Directed,64085
1296,8268,Directed,64086
1296,8268,Directed,64087
3613,8997,Directed,64088
1296,8268,Directed,64089
366,8472,Directed,64090
3264,8964,Directed,64091
48,8272,Directed,64092
1296,8268,Directed,64093
2599,8923,Directed,64094
499,8734,Directed,64095
2196,8676,Directed,64096
4550,9068,Directed,64097
366,8472,Directed,64098
2746,9057,Directed,64099
48,8272,Directed,64100
150,8432,Directed,64101
826,8846,Directed,64102
4257,9055,Directed,64103
48,8272,Directed,64104
4604,8333,Directed,64105
150,8432,Directed,64106
4257,9055,Directed,64107
4605,8250,Directed,64108
4257,9055,Directed,64109
48,8272,Directed,64110
1568,8792,Directed,64111
4357,8806,Directed,64112
1402,8251,Directed,64113
4357,8806,Directed,64114
2836,8941,Directed,64115
366,8472,Directed,64116
4357,8806,Directed,64117
1562,8570,Directed,64118
4257,9055,Directed,64119
3857,9032,Directed,64120
4600,8241,Directed,64121
4257,9055,Directed,64122
48,8272,Directed,64123
3857,9043,Directed,64124
1972,8828,Directed,64125
4357,8806,Directed,64126
366,8472,Directed,64127
4357,8806,Directed,64128
48,8272,Directed,64129
4550,9068,Directed,64130
903,8664,Directed,64131
48,8272,Directed,64132
1972,8828,Directed,64133
4357,8806,Directed,64134
4257,9055,Directed,64135
48,8272,Directed,64136
4606,8806,Directed,64137
1066,8355,Directed,64138
48,8272,Directed,64139
903,8664,Directed,64140
1402,8251,Directed,64141
224,8393,Directed,64142
2599,8923,Directed,64143
4257,9055,Directed,64144
903,8664,Directed,64145
1139,9044,Directed,64146
1066,8355,Directed,64147
4217,8432,Directed,64148
48,8272,Directed,64149
4257,9055,Directed,64150
1139,9044,Directed,64151
2925,8868,Directed,64152
48,8272,Directed,64153
1066,8355,Directed,64154
1139,9044,Directed,64155
48,8272,Directed,64156
48,8272,Directed,64157
1139,9044,Directed,64158
1066,8355,Directed,64159
366,8472,Directed,64160
1139,9044,Directed,64161
3682,8791,Directed,64162
524,8491,Directed,64163
366,8472,Directed,64164
366,8472,Directed,64165
1182,8960,Directed,64166
1139,9044,Directed,64167
3249,9010,Directed,64168
54,8277,Directed,64169
518,8900,Directed,64170
1139,9044,Directed,64171
494,8623,Directed,64172
48,8272,Directed,64173
3080,8869,Directed,64174
1562,8565,Directed,64175
1568,8792,Directed,64176
2746,9057,Directed,64177
4550,9068,Directed,64178
1562,8565,Directed,64179
2599,8923,Directed,64180
524,8491,Directed,64181
903,8664,Directed,64182
2143,8657,Directed,64183
2746,9057,Directed,64184
1972,8828,Directed,64185
4362,8806,Directed,64186
1458,8406,Directed,64187
2092,8564,Directed,64188
903,8664,Directed,64189
2365,9020,Directed,64190
1972,8828,Directed,64191
903,8664,Directed,64192
4607,8631,Directed,64193
903,8664,Directed,64194
1402,8251,Directed,64195
2365,9020,Directed,64196
903,8664,Directed,64197
2365,9020,Directed,64198
1402,8251,Directed,64199
2092,9044,Directed,64200
2092,9044,Directed,64201
4608,8548,Directed,64202
959,8253,Directed,64203
903,8664,Directed,64204
2365,9020,Directed,64205
366,8472,Directed,64206
2294,8691,Directed,64207
2599,8923,Directed,64208
4609,9062,Directed,64209
1139,9044,Directed,64210
4357,8806,Directed,64211
2746,9057,Directed,64212
959,8253,Directed,64213
248,8415,Directed,64214
366,8472,Directed,64215
2746,9057,Directed,64216
4483,9064,Directed,64217
366,8472,Directed,64218
721,8585,Directed,64219
2973,9045,Directed,64220
4556,8406,Directed,64221
959,8253,Directed,64222
2294,8691,Directed,64223
4550,9068,Directed,64224
2092,9044,Directed,64225
721,8585,Directed,64226
2746,9057,Directed,64227
4550,9068,Directed,64228
366,8472,Directed,64229
959,8253,Directed,64230
2746,9057,Directed,64231
2746,9057,Directed,64232
2923,9054,Directed,64233
2092,9044,Directed,64234
4344,8806,Directed,64235
903,8664,Directed,64236
948,8673,Directed,64237
2092,9044,Directed,64238
656,8441,Directed,64239
54,8252,Directed,64240
2353,8268,Directed,64241
4344,8806,Directed,64242
2599,8923,Directed,64243
366,8472,Directed,64244
721,8585,Directed,64245
4610,8446,Directed,64246
2092,9044,Directed,64247
959,8253,Directed,64248
3004,8411,Directed,64249
2353,8268,Directed,64250
1710,8549,Directed,64251
476,8906,Directed,64252
1972,8828,Directed,64253
335,8917,Directed,64254
437,8423,Directed,64255
959,8253,Directed,64256
3121,8940,Directed,64257
2746,9057,Directed,64258
342,8337,Directed,64259
335,8917,Directed,64260
342,8337,Directed,64261
437,8423,Directed,64262
3121,8940,Directed,64263
4611,8529,Directed,64264
437,8423,Directed,64265
1373,8361,Directed,64266
1972,8828,Directed,64267
1972,8828,Directed,64268
2925,8868,Directed,64269
4612,8806,Directed,64270
17,8556,Directed,64271
2287,8262,Directed,64272
959,8253,Directed,64273
335,8301,Directed,64274
2365,9020,Directed,64275
2092,9044,Directed,64276
1402,8251,Directed,64277
1071,8549,Directed,64278
465,8509,Directed,64279
636,8517,Directed,64280
1402,8251,Directed,64281
465,8509,Directed,64282
2746,9057,Directed,64283
117,8326,Directed,64284
1925,8336,Directed,64285
1972,8828,Directed,64286
2365,9020,Directed,64287
2365,9020,Directed,64288
481,8806,Directed,64289
2746,9057,Directed,64290
2599,8923,Directed,64291
2365,9020,Directed,64292
2092,9044,Directed,64293
335,8242,Directed,64294
4613,8411,Directed,64295
1925,8406,Directed,64296
481,8806,Directed,64297
117,8326,Directed,64298
2092,9044,Directed,64299
2365,9020,Directed,64300
465,8509,Directed,64301
481,8806,Directed,64302
3716,8421,Directed,64303
2599,8923,Directed,64304
481,8806,Directed,64305
492,8969,Directed,64306
1925,8406,Directed,64307
1411,8531,Directed,64308
335,8906,Directed,64309
1005,8661,Directed,64310
3716,8341,Directed,64311
2746,9057,Directed,64312
640,8579,Directed,64313
2599,8923,Directed,64314
1949,8326,Directed,64315
2365,9020,Directed,64316
1179,8381,Directed,64317
4344,8806,Directed,64318
2365,9020,Directed,64319
2599,8923,Directed,64320
1179,8381,Directed,64321
2571,8531,Directed,64322
1925,8336,Directed,64323
1179,8381,Directed,64324
492,8470,Directed,64325
2571,8531,Directed,64326
2746,9057,Directed,64327
2746,9057,Directed,64328
4325,9010,Directed,64329
4257,9055,Directed,64330
2746,9057,Directed,64331
402,8579,Directed,64332
3043,8936,Directed,64333
4325,9010,Directed,64334
684,8338,Directed,64335
678,8698,Directed,64336
182,8366,Directed,64337
96,8310,Directed,64338
1139,9044,Directed,64339
182,8366,Directed,64340
959,8253,Directed,64341
2206,8539,Directed,64342
1139,9044,Directed,64343
684,8338,Directed,64344
1139,9044,Directed,64345
4325,9010,Directed,64346
4257,9055,Directed,64347
1139,9044,Directed,64348
4257,9055,Directed,64349
4614,8446,Directed,64350
678,8698,Directed,64351
4257,9055,Directed,64352
4614,8446,Directed,64353
17,8446,Directed,64354
4257,9055,Directed,64355
3043,8936,Directed,64356
2973,8247,Directed,64357
402,8579,Directed,64358
3173,8267,Directed,64359
1997,8857,Directed,64360
662,8549,Directed,64361
481,8806,Directed,64362
3794,8376,Directed,64363
2599,8923,Directed,64364
4257,9055,Directed,64365
2978,8828,Directed,64366
684,8632,Directed,64367
4325,9010,Directed,64368
366,8472,Directed,64369
3043,8936,Directed,64370
959,8253,Directed,64371
1139,9044,Directed,64372
3363,8396,Directed,64373
1139,9044,Directed,64374
339,8747,Directed,64375
3173,8267,Directed,64376
2365,9020,Directed,64377
3363,8396,Directed,64378
1997,8857,Directed,64379
339,8747,Directed,64380
975,8601,Directed,64381
1139,9044,Directed,64382
2365,9020,Directed,64383
366,8472,Directed,64384
2978,8828,Directed,64385
2,8229,Directed,64386
2625,8674,Directed,64387
339,8747,Directed,64388
959,8253,Directed,64389
1972,8828,Directed,64390
4257,9055,Directed,64391
2365,9020,Directed,64392
476,8849,Directed,64393
684,8632,Directed,64394
2365,9020,Directed,64395
2746,9057,Directed,64396
476,8516,Directed,64397
2365,9020,Directed,64398
678,8698,Directed,64399
2746,9057,Directed,64400
4257,9055,Directed,64401
1972,8828,Directed,64402
335,8917,Directed,64403
476,8301,Directed,64404
248,8415,Directed,64405
4615,8565,Directed,64406
4257,9055,Directed,64407
476,8301,Directed,64408
366,8472,Directed,64409
2,8229,Directed,64410
1997,8857,Directed,64411
948,8673,Directed,64412
2216,8694,Directed,64413
476,8249,Directed,64414
2,8229,Directed,64415
28,8255,Directed,64416
4616,8777,Directed,64417
4616,8777,Directed,64418
1721,8906,Directed,64419
499,8806,Directed,64420
2136,8877,Directed,64421
220,8391,Directed,64422
4617,8237,Directed,64423
1139,9044,Directed,64424
2746,9057,Directed,64425
1055,8572,Directed,64426
2746,9057,Directed,64427
342,8337,Directed,64428
492,8470,Directed,64429
1139,9044,Directed,64430
948,8673,Directed,64431
4618,8806,Directed,64432
224,8393,Directed,64433
2746,9057,Directed,64434
342,8337,Directed,64435
1880,8900,Directed,64436
342,8337,Directed,64437
2746,9057,Directed,64438
1139,9044,Directed,64439
1139,9044,Directed,64440
342,8337,Directed,64441
1148,8869,Directed,64442
342,8337,Directed,64443
2365,9020,Directed,64444
342,8337,Directed,64445
804,8727,Directed,64446
244,8570,Directed,64447
1870,8844,Directed,64448
66,9044,Directed,64449
2746,9057,Directed,64450
938,8331,Directed,64451
87,8951,Directed,64452
938,8440,Directed,64453
87,8951,Directed,64454
28,8255,Directed,64455
646,8546,Directed,64456
3173,8267,Directed,64457
198,8777,Directed,64458
198,8777,Directed,64459
3544,8944,Directed,64460
3046,8670,Directed,64461
2365,9020,Directed,64462
4619,8960,Directed,64463
494,8623,Directed,64464
198,8777,Directed,64465
494,8623,Directed,64466
1139,9044,Directed,64467
198,8777,Directed,64468
117,8326,Directed,64469
4620,8278,Directed,64470
4257,9055,Directed,64471
981,8411,Directed,64472
959,8253,Directed,64473
4257,9055,Directed,64474
198,8777,Directed,64475
224,8393,Directed,64476
4344,8806,Directed,64477
198,8777,Directed,64478
198,8777,Directed,64479
1448,8284,Directed,64480
4257,9055,Directed,64481
4621,8983,Directed,64482
2365,9020,Directed,64483
4622,8806,Directed,64484
2746,9057,Directed,64485
981,8411,Directed,64486
3173,8267,Directed,64487
2746,9057,Directed,64488
1997,8857,Directed,64489
4623,8411,Directed,64490
198,8777,Directed,64491
4257,9055,Directed,64492
4325,9010,Directed,64493
4624,8237,Directed,64494
4257,9055,Directed,64495
603,8397,Directed,64496
4325,9010,Directed,64497
1469,8769,Directed,64498
959,8253,Directed,64499
1373,8361,Directed,64500
224,8393,Directed,64501
535,8806,Directed,64502
117,8326,Directed,64503
1997,8857,Directed,64504
4257,9055,Directed,64505
4002,8578,Directed,64506
4002,8578,Directed,64507
535,8806,Directed,64508
4257,9055,Directed,64509
36,8411,Directed,64510
119,8329,Directed,64511
2746,9057,Directed,64512
535,8380,Directed,64513
959,8253,Directed,64514
4257,9055,Directed,64515
959,8253,Directed,64516
959,8253,Directed,64517
2536,8287,Directed,64518
4257,9055,Directed,64519
948,8673,Directed,64520
2746,9057,Directed,64521
948,8673,Directed,64522
4002,8578,Directed,64523
4625,8574,Directed,64524
1402,8251,Directed,64525
3495,8806,Directed,64526
4385,8263,Directed,64527
4626,8521,Directed,64528
17,8263,Directed,64529
4257,9055,Directed,64530
3495,8887,Directed,64531
1872,8733,Directed,64532
1997,8857,Directed,64533
2878,8438,Directed,64534
2365,9020,Directed,64535
2878,8438,Directed,64536
402,9071,Directed,64537
1140,8521,Directed,64538
1140,8521,Directed,64539
181,8317,Directed,64540
4002,8578,Directed,64541
2746,9057,Directed,64542
4627,8404,Directed,64543
4385,8263,Directed,64544
1870,8844,Directed,64545
87,8951,Directed,64546
2365,9020,Directed,64547
4002,8578,Directed,64548
2365,9020,Directed,64549
1997,8857,Directed,64550
678,8961,Directed,64551
1139,8960,Directed,64552
4540,8311,Directed,64553
4627,8404,Directed,64554
2146,8414,Directed,64555
675,8411,Directed,64556
547,8868,Directed,64557
557,8565,Directed,64558
1997,8857,Directed,64559
4627,8404,Directed,64560
4257,9055,Directed,64561
4085,8840,Directed,64562
557,8565,Directed,64563
4257,9055,Directed,64564
1373,8677,Directed,64565
4534,8734,Directed,64566
4534,8734,Directed,64567
156,8263,Directed,64568
4534,8734,Directed,64569
1535,8436,Directed,64570
1870,8844,Directed,64571
570,8411,Directed,64572
1535,8436,Directed,64573
512,8527,Directed,64574
4627,8404,Directed,64575
4627,8404,Directed,64576
2365,9020,Directed,64577
1004,8627,Directed,64578
4534,8734,Directed,64579
4002,8578,Directed,64580
4534,8734,Directed,64581
4257,9055,Directed,64582
342,8337,Directed,64583
2365,9020,Directed,64584
4534,8734,Directed,64585
4257,9055,Directed,64586
4257,9055,Directed,64587
4534,8734,Directed,64588
156,8370,Directed,64589
4257,9055,Directed,64590
4257,9055,Directed,64591
1188,8546,Directed,64592
3154,8352,Directed,64593
342,8337,Directed,64594
512,8527,Directed,64595
4627,8404,Directed,64596
4085,8647,Directed,64597
27,8254,Directed,64598
4002,8578,Directed,64599
2230,8645,Directed,64600
1897,8411,Directed,64601
2234,9072,Directed,64602
4002,8578,Directed,64603
1897,8411,Directed,64604
2746,9057,Directed,64605
4002,8578,Directed,64606
2234,9072,Directed,64607
2746,9057,Directed,64608
2234,9072,Directed,64609
2626,8404,Directed,64610
2234,9072,Directed,64611
512,8527,Directed,64612
1173,8255,Directed,64613
948,8673,Directed,64614
2365,9020,Directed,64615
2365,9020,Directed,64616
4085,8972,Directed,64617
4002,8578,Directed,64618
86,8288,Directed,64619
1861,8843,Directed,64620
4589,8806,Directed,64621
1861,8843,Directed,64622
86,8288,Directed,64623
4002,8578,Directed,64624
1861,8843,Directed,64625
675,9072,Directed,64626
981,8411,Directed,64627
492,9072,Directed,64628
481,8806,Directed,64629
853,9072,Directed,64630
95,8293,Directed,64631
2365,8819,Directed,64632
4628,8806,Directed,64633
981,8411,Directed,64634
1182,8960,Directed,64635
3851,8855,Directed,64636
492,9072,Directed,64637
1182,8960,Directed,64638
1182,8960,Directed,64639
981,8411,Directed,64640
492,9072,Directed,64641
95,8293,Directed,64642
2258,8265,Directed,64643
512,8527,Directed,64644
2136,8877,Directed,64645
4378,8983,Directed,64646
4405,8806,Directed,64647
675,9072,Directed,64648
1778,8490,Directed,64649
1861,8843,Directed,64650
3851,8855,Directed,64651
2365,9020,Directed,64652
1385,8806,Directed,64653
4629,8470,Directed,64654
481,8806,Directed,64655
118,8327,Directed,64656
3851,8855,Directed,64657
2111,8781,Directed,64658
1101,8758,Directed,64659
221,8734,Directed,64660
2367,8401,Directed,64661
492,9072,Directed,64662
948,8673,Directed,64663
512,8527,Directed,64664
1861,8843,Directed,64665
1101,8758,Directed,64666
27,8254,Directed,64667
948,8673,Directed,64668
1568,8792,Directed,64669
3365,8975,Directed,64670
4630,8358,Directed,64671
948,8673,Directed,64672
3365,8975,Directed,64673
76,8327,Directed,64674
2234,9072,Directed,64675
2234,9072,Directed,64676
2111,8781,Directed,64677
948,8673,Directed,64678
87,8951,Directed,64679
2111,8781,Directed,64680
118,8327,Directed,64681
492,9072,Directed,64682
87,8951,Directed,64683
2367,8401,Directed,64684
76,8327,Directed,64685
182,8366,Directed,64686
492,9072,Directed,64687
2878,8887,Directed,64688
1568,8792,Directed,64689
400,8572,Directed,64690
400,8572,Directed,64691
1568,8792,Directed,64692
2878,8887,Directed,64693
948,8673,Directed,64694
853,9072,Directed,64695
1139,8960,Directed,64696
1139,8508,Directed,64697
2836,8941,Directed,64698
2863,9072,Directed,64699
1568,8792,Directed,64700
2836,8941,Directed,64701
1568,8792,Directed,64702
2111,8781,Directed,64703
1568,8792,Directed,64704
492,9072,Directed,64705
492,9072,Directed,64706
2111,8781,Directed,64707
631,8389,Directed,64708
493,8411,Directed,64709
492,9072,Directed,64710
2259,8889,Directed,64711
631,8389,Directed,64712
2964,8531,Directed,64713
492,9072,Directed,64714
179,9068,Directed,64715
938,8440,Directed,64716
4631,8556,Directed,64717
3244,8969,Directed,64718
2571,8531,Directed,64719
512,8527,Directed,64720
2964,8531,Directed,64721
4632,9072,Directed,64722
2964,8531,Directed,64723
3857,9043,Directed,64724
2878,8438,Directed,64725
382,8480,Directed,64726
3857,9032,Directed,64727
118,8327,Directed,64728
4633,9015,Directed,64729
4588,8579,Directed,64730
4633,9015,Directed,64731
17,8295,Directed,64732
382,8480,Directed,64733
1562,8565,Directed,64734
512,8527,Directed,64735
4631,8556,Directed,64736
853,9072,Directed,64737
1992,8980,Directed,64738
4631,8556,Directed,64739
948,8673,Directed,64740
56,8279,Directed,64741
4154,9050,Directed,64742
853,9072,Directed,64743
4154,9050,Directed,64744
4631,8556,Directed,64745
782,8645,Directed,64746
4154,9050,Directed,64747
4631,8556,Directed,64748
387,8550,Directed,64749
782,8645,Directed,64750
17,8544,Directed,64751
535,8574,Directed,64752
4633,9015,Directed,64753
118,8327,Directed,64754
2953,8755,Directed,64755
2136,8877,Directed,64756
387,8414,Directed,64757
1992,8980,Directed,64758
2136,8877,Directed,64759
4632,9072,Directed,64760
2136,8877,Directed,64761
4634,8237,Directed,64762
4632,9072,Directed,64763
4633,9015,Directed,64764
1992,8980,Directed,64765
4632,9072,Directed,64766
4633,9015,Directed,64767
3060,8635,Directed,64768
4635,9072,Directed,64769
4632,9072,Directed,64770
1169,8724,Directed,64771
248,8415,Directed,64772
163,8548,Directed,64773
233,8338,Directed,64774
4634,8237,Directed,64775
4632,9072,Directed,64776
829,8308,Directed,64777
4636,9072,Directed,64778
224,8393,Directed,64779
4052,8685,Directed,64780
4052,8685,Directed,64781
248,8415,Directed,64782
480,9072,Directed,64783
118,8327,Directed,64784
2810,8790,Directed,64785
248,8415,Directed,64786
4635,9072,Directed,64787
2810,8790,Directed,64788
948,8673,Directed,64789
224,8393,Directed,64790
4637,9072,Directed,64791
56,8279,Directed,64792
853,9072,Directed,64793
3182,8267,Directed,64794
853,9072,Directed,64795
4635,9072,Directed,64796
853,9072,Directed,64797
224,8393,Directed,64798
3060,9008,Directed,64799
853,9072,Directed,64800
4635,9072,Directed,64801
1992,8980,Directed,64802
492,8470,Directed,64803
2092,9044,Directed,64804
4633,9015,Directed,64805
2092,9044,Directed,64806
853,9072,Directed,64807
4633,9015,Directed,64808
2878,8438,Directed,64809
2092,9044,Directed,64810
